Date,AAPL_Price,JNJ_Price,XOM_Price,AAPL_Return,JNJ_Return,XOM_Return
2015-02-19,28.561954498291016,73.75092315673828,55.84963607788086,-0.002099807324765495,0.007375778577777839,-0.017401243848496343
2015-02-20,28.79543113708496,73.94267272949219,56.14937210083008,0.008141163539695542,0.0025965876088109552,0.005352489158991233
2015-02-23,29.57369041442871,73.8836669921875,55.58113098144531,0.026668395245854185,-0.0007983115938537773,-0.010171725770053182
2015-02-24,29.389131546020508,74.26718139648438,55.83714294433594,-0.006260198037038764,0.005177361657329156,0.004595519288270416
2015-02-25,28.63755226135254,74.64331817626953,55.949554443359375,-0.025906057987307204,0.00505186109538718,0.002011179139216085
2015-02-26,29.0000057220459,75.81597137451172,55.35633087158203,0.012577154593238653,0.015587963313792341,-0.010659439743143725
2015-02-27,28.564180374145508,75.6020736694336,55.28764724731445,-0.015142528894532065,-0.002825262303387457,-0.001241525011258944
2015-03-02,28.704269409179688,76.12570190429688,54.97542190551758,0.004892373199799579,0.006902234106078207,-0.005663295583796682
2015-03-03,28.764301300048828,75.4766845703125,54.713165283203125,0.002089208482613643,-0.008562151481262858,-0.004781848846220478
2015-03-04,28.581966400146484,74.96780395507812,54.43840408325195,-0.0063591065872671115,-0.006765054153925584,-0.005034499859076459
2015-03-05,28.108339309692383,75.60944366455078,54.16365051269531,-0.016709668600652018,0.008522450811812708,-0.005059833495110357
2015-03-06,28.150590896606445,73.83204650878906,53.47052764892578,0.001502040465500158,-0.02378831969153861,-0.012879411666562236
2015-03-09,28.270662307739258,74.23768615722656,53.177059173583984,0.0042562540028195945,0.005479049038690502,-0.0055035322377330765
2015-03-10,27.685863494873047,73.40425872802734,52.61503982543945,-0.020902659588134625,-0.01128996617388381,-0.010625077690223046
2015-03-11,27.18111228942871,72.51190948486328,52.4651985168457,-0.01839960880865236,-0.012231137628409373,-0.002851942715771251
2015-03-12,27.672517776489258,73.62555694580078,52.590084075927734,0.017917451695823747,0.015241389445283126,0.0023775219070814664
2015-03-13,27.481292724609375,73.16826629638672,52.37152862548828,-0.006934274037756166,-0.006230400143108679,-0.004164489486796498
2015-03-16,27.783695220947266,74.53266143798828,52.92729187011719,0.010943837164951575,0.018475631447255475,0.010556023376353503
2015-03-17,28.248432159423828,73.6698226928711,52.50266647338867,0.016588611477982174,-0.011644183959532073,-0.008055161918016897
2015-03-18,28.56640625,74.82769012451172,53.74528503417969,0.011193463520510552,0.015594751391195597,0.023391984588671463
2015-03-19,28.35071563720703,74.99730682373047,52.7087287902832,-0.007579148001232916,0.0022641985668166997,-0.019474869339710345
2015-03-20,27.99494171142578,75.52091979980469,52.78988265991211,-0.012628432098065055,0.006957497440934381,0.0015384825358451633
2015-03-23,28.28623390197754,75.94868469238281,53.34564208984375,0.010351411050332932,0.005648209503606235,0.010472733060634908
2015-03-24,28.170608520507812,75.1964340209961,52.77741622924805,-0.0040960683654892435,-0.00995410092130901,-0.010708912840797662
2015-03-25,27.434589385986328,74.00166320800781,52.98973083496094,-0.02647457977273863,-0.016016241162388457,0.004014760665959667
2015-03-26,27.62582778930664,73.85417175292969,52.65250778198242,0.006946521008542562,-0.0019950718081422876,-0.006384268315316374
2015-03-27,27.405691146850586,74.00166320800781,52.19041442871094,-0.008000426697199685,0.001995071808142283,-0.00881502224005606
2015-03-30,28.099449157714844,74.89407348632812,53.47052764892578,0.024999275303724238,0.011987192973886663,0.024231770649875004
2015-03-31,27.668071746826172,74.19344329833984,53.07715606689453,-0.015470869350479663,-0.009398980691957801,-0.007383987255962504
2015-04-01,27.6280517578125,73.12403106689453,52.73994064331055,-0.0014474792612827953,-0.014518725920431954,-0.006373574320410089
2015-04-02,27.86597442626953,73.48542785644531,52.64004135131836,0.008574765343922434,0.004930071009082911,-0.0018959828997383622
2015-04-06,28.31735610961914,73.13141632080078,53.158321380615234,0.016068516804805245,-0.00482907984541079,0.009797584042512318
2015-04-07,28.01940155029297,73.82466125488281,53.54547119140625,-0.010577724023596717,0.009434792870935259,0.00725656511970049
2015-04-08,27.928234100341797,73.8689193725586,52.490169525146484,-0.0032590306840981752,0.0005993235293303238,-0.01990531680375029
2015-04-09,28.14169692993164,74.73181915283203,52.85860061645508,0.007614200944341219,0.011613797990910661,0.0069945305083113874
2015-04-10,28.261775970458984,75.27017974853516,53.42681884765625,0.004257866254193693,0.007178076441916479,0.010692410071728609
2015-04-13,28.206178665161133,74.15655517578125,53.28944396972656,-0.0019691637007920584,-0.0149055681585474,-0.002574583295649513
2015-04-14,28.08388900756836,74.1344223022461,54.094970703125,-0.004344988558022406,-0.00029850600590696885,0.015002956348483712
2015-04-15,28.190614700317383,74.19344329833984,55.00040054321289,0.003793043516111566,0.0007958180881216116,0.016599249252372755
2015-04-16,28.054975509643555,73.59603881835938,54.7818489074707,-0.004823114242693069,-0.008084577133676517,-0.0039815530389714655
2015-04-17,27.739233016967773,73.441162109375,54.28228759765625,-0.011318230749016155,-0.002106633767298745,-0.009160936299156146
2015-04-20,28.372947692871094,73.90579223632812,54.47587966918945,0.022588379668571495,0.006306634148194143,0.0035600503550779613
2015-04-21,28.219524383544922,73.97217559814453,54.251068115234375,-0.005422052777222731,0.0008978128012934385,-0.004135347839945462
2015-04-22,28.599754333496094,74.06804656982422,54.61325454711914,0.013384035647011249,0.0012952018536322276,0.00665392957649609
2015-04-23,28.83323097229004,74.09017181396484,54.663211822509766,0.008130447118419168,0.0002986704962634972,0.0009143282269392849
2015-04-24,28.968875885009766,74.54745483398438,54.30727005004883,0.0046934331323565765,0.006153010822921608,-0.006532834071173218
2015-04-27,29.495866775512695,74.17865753173828,54.33224105834961,0.018028135923102272,-0.0049594257832476256,0.000459703996930246
2015-04-28,29.031129837036133,74.29668426513672,54.825565338134766,-0.015881447309599915,0.001589849962029428,0.0090387972198506
2015-04-29,28.604206085205078,74.03854370117188,54.869285583496094,-0.014814923986357604,-0.0034805059876220255,0.000797124884331647
2015-04-30,27.828166961669922,73.16091918945312,54.55705642700195,-0.02750506511301191,-0.011924430887569231,-0.005706669858409805
2015-05-01,28.67313575744629,73.84677124023438,55.48120880126953,0.029911940268169696,0.009330899967905395,0.016797322302087202
2015-05-04,28.617538452148438,74.0090560913086,55.643577575683594,-0.0019408856159571228,0.0021951778184376713,0.0029222803526830596
2015-05-05,27.97270965576172,73.38215637207031,55.331356048583984,-0.022790382729483992,-0.00850666046004253,-0.005626898628341948
2015-05-06,27.79703712463379,73.13877868652344,55.06908416748047,-0.006299942972510575,-0.0033220905842793135,-0.0047512921865918685
2015-05-07,27.968971252441406,73.50016021728516,54.70066833496094,0.00616628937951218,0.004928871759071641,-0.006712545258921761
2015-05-08,28.495922088623047,74.83505249023438,55.56865692138672,0.018665266281652753,0.017998805350340305,0.015743390325978927
2015-05-11,28.205657958984375,74.51055145263672,54.636810302734375,-0.010238397764702006,-0.004345645800131255,-0.016911480907233517
2015-05-12,28.105173110961914,74.09756469726562,54.78793716430664,-0.0035689387910693804,-0.005558078915795294,0.0027622080225802813
2015-05-13,28.136442184448242,74.15655517578125,54.49832534790039,0.0011119551436763618,0.0007958022573587335,-0.005300071348397125
2015-05-14,28.792903900146484,75.10054779052734,54.756446838378906,0.023063353411079127,0.012649383956457289,0.004725138601605074
2015-05-15,28.752717971801758,75.44719696044922,54.995697021484375,-0.0013966635017552604,0.0046051806771427815,0.0043598339616245825
2015-05-18,29.069780349731445,76.273193359375,54.68090057373047,0.010966857708910918,0.010888510871743525,-0.005740464586087904
2015-05-19,29.042984008789062,76.67144012451172,54.769046783447266,-0.000922218832207925,0.005207736369947812,0.0016107130410273926
2015-05-20,29.040756225585938,76.40596008300781,54.85718536376953,-7.670935773860438e-05,-0.0034685761230628218,0.0016079837386898674
2015-05-21,29.33772850036621,76.08650207519531,54.907562255859375,0.010174119382174687,-0.00418982644285655,0.0009179066452465938
2015-05-22,29.59450912475586,75.2916259765625,54.47312927246094,0.008714491754582762,-0.010501958433470075,-0.007943545825436714
2015-05-26,28.942506790161133,74.89788818359375,53.736515045166016,-0.02227750387387961,-0.005243224831026313,-0.013614786561540016
2015-05-27,29.482851028442383,75.12818145751953,53.58540725708008,0.018497435537041317,0.0030700458307854617,-0.002815974307910606
2015-05-28,29.424802780151367,75.14305877685547,53.58540725708008,-0.001970822578288307,0.00019800621012168955,0.0
2015-05-29,29.089879989624023,74.3927230834961,53.64207077026367,-0.011447603652126914,-0.010035617982974946,0.0010568842893721028
2015-06-01,29.147930145263672,74.31844329833984,53.59799575805664,0.0019935562388339123,-0.000998980683708676,-0.0008219878281602902
2015-06-02,29.01841926574707,74.27386474609375,53.604286193847656,-0.00445312779118605,-0.0006000115910464841,0.00011735637868330117
2015-06-03,29.05415153503418,74.35558319091797,53.48466110229492,0.0012306076105736245,0.0010996266781963264,-0.0022341267578100763
2015-06-04,28.884450912475586,73.71670532226562,53.02505111694336,-0.005857963453486361,-0.008629323414634288,-0.008630439958753316
2015-06-05,28.72591209411621,73.24124145507812,53.06281280517578,-0.00550384376330932,-0.006470769857904629,0.0007118946207631169
2015-06-08,28.536117553710938,72.77323913574219,53.421695709228516,-0.006629008318277082,-0.006410376834864692,0.0067405910567833295
2015-06-09,28.451274871826172,72.95895385742188,53.25170135498047,-0.0029775970072963647,0.0025487137522325317,-0.0031871957363276216
2015-06-10,28.777273178100586,73.45669555664062,53.648372650146484,0.011392979329015701,0.006799049399946852,0.007421381499964287
2015-06-11,28.7125244140625,73.72412872314453,53.57280349731445,-0.002252531549156054,0.0036340802157443304,-0.0014095940384166753
2015-06-12,28.39545249938965,73.06295013427734,52.899131774902344,-0.011104409223582199,-0.009008736540464326,-0.012654615712121427
2015-06-15,28.339632034301758,72.42407989501953,52.710235595703125,-0.0019677588764847676,-0.008782560832288892,-0.00357726564113669
2015-06-16,28.4914608001709,73.07038116455078,53.31465148925781,0.005343171123966121,0.008884262890454492,0.011401520109633946
2015-06-17,28.424480438232422,73.34526824951172,53.346134185791016,-0.0023536602014163394,0.003754891079404189,0.000590333124742053
2015-06-18,28.55398941040039,74.55616760253906,53.8183479309082,0.00454589937354786,0.016374775576691532,0.008812934884838704
2015-06-19,28.268178939819336,74.18470764160156,53.648372650146484,-0.010059907576628217,-0.0049947364175974155,-0.003163312727539719
2015-06-22,28.493694305419922,74.35558319091797,53.62317657470703,0.007946057425147222,0.002300730983280431,-0.00046976250617931616
2015-06-23,28.364192962646484,74.12529754638672,53.560211181640625,-0.004555271851647277,-0.003101892015097256,-0.0011749096875483611
2015-06-24,28.6053409576416,73.79100036621094,53.31465148925781,0.008465908659865639,-0.004520093513275555,-0.00459528308831324
2015-06-25,28.469139099121094,73.63497924804688,52.84246063232422,-0.004772785207523975,-0.002116603556853588,-0.00889613444900277
2015-06-26,28.301677703857422,74.02128601074219,52.798404693603516,-0.005899576240108805,0.005232526278781224,-0.0008340700568633675
2015-06-29,27.80596923828125,72.56523132324219,52.143611907958984,-0.017670367264988614,-0.01986680091038022,-0.012479296749886794
2015-06-30,28.006933212280273,72.40176391601562,52.38286590576172,0.007201375799170043,-0.0022552371488556966,0.004577871954403356
2015-07-01,28.268178939819336,73.1520767211914,51.86029052734375,0.00928465868008581,0.010309854387470622,-0.010026169082146385
2015-07-02,28.232452392578125,73.12979888916016,52.34507369995117,-0.0012646425769137395,-0.00030458772982685026,0.009304447493938368
2015-07-06,28.134206771850586,72.95153045654297,51.961021423339844,-0.0034859515065395618,-0.0024406749570187072,-0.007363980248605889
2015-07-07,28.064987182617188,73.48644256591797,52.17509078979492,-0.002463367154074906,0.0073056800430367115,0.004111343576069042
2015-07-08,27.368330001831055,72.6321029663086,51.60844039916992,-0.02513628614326535,-0.0116939206071187,-0.010919960325100335
2015-07-09,26.81011199951172,73.10009765625,51.37549591064453,-0.020607375780704235,0.006422688969345274,-0.0045239072063855724
2015-07-10,27.5268611907959,73.9395523071289,51.765846252441406,0.026383168750335122,0.011418195995531144,0.007569267518342501
2015-07-13,28.058290481567383,74.48929595947266,51.89178466796875,0.01912185062244015,0.007407537989259854,0.002429893031024788
2015-07-14,28.0471248626709,74.12529754638672,52.326202392578125,-0.0003980228637603947,-0.004898565240095494,0.008336761300412771
2015-07-15,28.317298889160156,74.6007308959961,52.10582733154297,0.009586759793470748,0.006393433268830677,-0.004220455902884007
2015-07-16,28.694650650024414,75.11332702636719,52.20027160644531,0.013237830823081675,0.006847695406727392,0.0018109065850195028
2015-07-17,28.942506790161133,74.3481674194336,52.01140594482422,0.008600620814190146,-0.010238975523268119,-0.0036246584420809537
2015-07-20,29.489561080932617,74.56360626220703,51.4762077331543,0.018725001352282084,0.0028935118796701957,-0.010343324464188708
2015-07-21,29.19481658935547,74.54132080078125,51.413265228271484,-0.010045159605079746,-0.00029892320838340465,-0.001223497621728646
2015-07-22,27.960041046142578,74.42243957519531,51.495113372802734,-0.043214794058198704,-0.0015961096916999934,0.0015906996670713462
2015-07-23,27.946645736694336,74.4372787475586,51.08587646484375,-0.0004792024165771543,0.00019937122788674113,-0.007978848316341621
2015-07-24,27.799272537231445,73.65727233886719,50.330360412597656,-0.005287330350082347,-0.010533994880206723,-0.014899587134343605
2015-07-27,27.41299057006836,73.0109634399414,49.9022216796875,-0.013992843191918248,-0.008813265925232003,-0.008542957346654076
2015-07-28,27.54918670654297,73.56069946289062,51.92954635620117,0.0049560050927273235,0.007501294449916019,0.03982239773389778
2015-07-29,27.462108612060547,74.08812713623047,52.34507369995117,-0.003165828643235045,0.0071443834524064845,0.007969907596475766
2015-07-30,27.323673248291016,74.16986083984375,52.26324462890625,-0.005053707502373885,0.0011025876313223786,-0.0015644852922341603
2015-07-31,27.08476448059082,74.44471740722656,49.87075424194336,-0.00878210487801774,0.00369892219198938,-0.04685860083818725
2015-08-03,26.446157455444336,74.3035888671875,49.146705627441406,-0.023860501541749665,-0.0018975487643589685,-0.014624926167196222
2015-08-04,25.597660064697266,74.14015197753906,48.586360931396484,-0.032609928378976735,-0.0022020053490724115,-0.011466965189952239
2015-08-05,25.767358779907227,74.67501068115234,48.586360931396484,0.006607583777812272,0.007188259544470931,0.0
2015-08-06,25.82343292236328,73.59783172607422,49.16560363769531,0.002173805157356492,-0.014529942080034787,0.0118514137015969
2015-08-07,25.910905838012695,73.43438720703125,48.37228775024414,0.0033816223847627047,-0.002223248585272196,-0.01626718335009103
2015-08-10,26.852956771850586,74.13272094726562,49.58113098144531,0.035711981843429254,0.009464696598727269,0.024683254990515248
2015-08-11,25.455585479736328,73.5532455444336,49.24430465698242,-0.05344074907983286,-0.00784743994816712,-0.00681661814170675
2015-08-12,25.84811019897461,73.33039855957031,50.070457458496094,0.015302304190680778,-0.0030343358813786038,0.016637443230592585
2015-08-13,25.827919006347656,73.15953063964844,49.98149871826172,-0.0007814529856479634,-0.002332829271552415,-0.0017782513621055736
2015-08-14,26.009605407714844,73.40467071533203,49.79719924926758,0.007009869680310431,0.003345159350130898,-0.003694168842468719
2015-08-17,26.27876853942871,74.19216918945312,50.057735443115234,0.010295424734169405,0.010671040753881998,0.0052183056524057565
2015-08-18,26.13072395324707,73.82071685791016,49.50486373901367,-0.005649548312973828,-0.005019199628839595,-0.01110612602542118
2015-08-19,25.796518325805664,73.77610778808594,48.443607330322266,-0.012872250766240748,-0.0006044719632621614,-0.02167053611667132
2015-08-20,25.267181396484375,73.38987731933594,47.38867950439453,-0.020733158543771436,-0.005248921552440903,-0.022017014829221245
2015-08-21,23.721769332885742,71.53337097167969,45.838069915771484,-0.06311321186877847,-0.02562194723564919,-0.033268404439860975
2015-08-24,23.129615783691406,69.4822998046875,43.67105484008789,-0.025279298858760874,-0.029092026628209665,-0.04842944471066154
2015-08-25,23.268678665161133,67.91777801513672,43.664695739746094,0.0059943280037168655,-0.022774214333241144,-0.0001456242217148435
2015-08-26,24.603254318237305,71.1965103149414,46.07320022583008,0.055770530606680344,0.04714597805414431,0.05369154317191069
2015-08-27,25.32773780822754,72.0274429321289,47.56662368774414,0.02902142768241741,0.01160339344508713,0.03189989130769415
2015-08-28,25.410728454589844,71.2414321899414,47.7064094543457,0.003271313718579168,-0.010972636278852083,0.0029344267165164676
2015-08-31,25.291852951049805,70.35062408447266,47.8144645690918,-0.004689138819528097,-0.01258290729458608,0.0022624407898703537
2015-09-01,24.16139030456543,68.93582916259766,45.806297302246094,-0.045726408999869565,-0.020315594926442346,-0.04290662241867674
2015-09-02,25.197641372680664,69.87903594970703,46.53712844848633,0.04199447668508195,0.01358962964232273,0.015828877899769743
2015-09-03,24.75577163696289,69.34754943847656,46.89299774169922,-0.01769173453332686,-0.007634879380300578,0.007617907172378882
2015-09-04,24.509052276611328,68.35196685791016,46.04778289794922,-0.010016129293928084,-0.014460470969594404,-0.018188746419132002
2015-09-08,25.19091033935547,70.32070922851562,46.70869827270508,0.027440698642444805,0.028396000031987466,0.014250789843336352
2015-09-09,24.706432342529297,69.03314971923828,45.75547409057617,-0.019419600173218997,-0.01847951911483289,-0.02061896903025503
2015-09-10,25.24923324584961,69.40741729736328,46.08591842651367,0.02173216030254819,0.005406919344415764,0.007196009398754286
2015-09-11,25.617074966430664,69.56464385986328,46.19395065307617,0.014463331262868445,0.0022627084648831463,0.0023414050538722773
2015-09-14,25.863805770874023,69.85659790039062,46.06686019897461,0.009585410740622366,0.004188091621956032,-0.0027550274773095835
2015-09-15,26.081378936767578,70.66505432128906,46.3019905090332,0.00837707824023877,0.011506630163207923,0.00509112793175207
2015-09-16,26.11054039001465,70.8222427368164,47.21710205078125,0.001117470162347375,0.0022219447747769145,0.019571206825750757
2015-09-17,25.552030563354492,70.99439239501953,47.31878662109375,-0.021622291569660577,0.002427779260153194,0.0021512382430826913
2015-09-18,25.446605682373047,69.9089584350586,46.187599182128906,-0.004134425502931264,-0.015407091812033882,-0.02419605070626119
2015-09-21,25.84137535095215,69.71434020996094,46.6388053894043,0.015394541061232144,-0.0027877632605440173,0.009721582193036515
2015-09-22,25.435396194458008,69.79670715332031,46.225711822509766,-0.01583514825760465,0.0011807947038786955,-0.00889675204406027
2015-09-23,25.641756057739258,69.60955810546875,45.94610595703125,0.008080363802191744,-0.002684946188507772,-0.006067076247190894
2015-09-24,25.79427146911621,69.22777557373047,46.21937561035156,0.005930312494548683,-0.005499723798116506,0.005929995687388742
2015-09-25,25.729228973388672,68.11990356445312,46.53712844848633,-0.0025247714041119027,-0.016132723093119618,0.006851359574855973
2015-09-28,25.220073699951172,68.3968734741211,46.13676071166992,-0.019987406974563648,0.0040576740191999435,-0.008640410611574754
2015-09-29,24.461944580078125,69.64695739746094,46.371891021728516,-0.03052162530340845,0.018111900959096067,0.0050834340786944906
2015-09-30,24.740079879760742,69.87903594970703,47.24888610839844,0.011305968217702606,0.0033266742734944033,0.018735600518847588
2015-10-01,24.57858657836914,69.74427032470703,47.064571380615234,-0.006548996158423301,-0.0019304179287321006,-0.003908561245362697
2015-10-02,24.75802230834961,70.31318664550781,48.22117614746094,0.007273970595081155,0.008124086531075134,0.024277745743226494
2015-10-05,24.847742080688477,70.93451690673828,48.81218719482422,0.003617316304894561,0.00879779639941408,0.012181755544410661
2015-10-06,24.96661949157715,69.93143463134766,49.49851608276367,0.004772825860018876,-0.014241897621342618,0.013962671720590004
2015-10-07,24.847742080688477,71.09922790527344,50.33099365234375,-0.004772825860018788,0.016561220717250923,0.01667837233883756
2015-10-08,24.56064224243164,71.174072265625,50.85847854614258,-0.011621633597135701,0.0010521210538561039,0.010425781661440743
2015-10-09,25.148300170898438,71.3911361694336,50.369136810302734,0.02364505375018802,0.0030451198286451315,-0.009668222369155237
2015-10-12,25.031661987304688,71.85527038574219,50.394561767578125,-0.0046488035716422725,0.006480244100915508,0.0005046451881739126
2015-10-13,25.074281692504883,71.4510269165039,50.30559158325195,0.0017011840252365018,-0.005641685662903411,-0.0017670322142661896
2015-10-14,24.719886779785156,70.76235961914062,50.94108963012695,-0.014234634603739055,-0.009685061262338899,0.012553624180058509
2015-10-15,25.089982986450195,72.72359466552734,51.77993392944336,0.014860629804048963,0.027338664712130083,0.016332838552152985
2015-10-16,24.906051635742188,73.53955078125,52.415428161621094,-0.007357870755450663,0.01115748711740948,0.012198280219564464
2015-10-19,25.060819625854492,73.31497192382812,51.46855926513672,0.006194843949741348,-0.0030585238827505316,-0.018229857023331124
2015-10-20,25.518390655517578,73.0530014038086,51.366859436035156,0.018093738928660435,-0.0035796191447808826,-0.0019779150713138886
2015-10-21,25.51614761352539,73.08290100097656,50.972862243652344,-8.790290143542999e-05,0.0004092026270499963,-0.007699828228997421
2015-10-22,25.906423568725586,74.50519561767578,52.675968170166016,0.015179460692767127,0.019274435829767813,0.03286596135846889
2015-10-23,26.709409713745117,75.08908081054688,52.73316955566406,0.030524974863763453,0.007806290078518983,0.0010853212984575668
2015-10-26,25.857078552246094,74.8121109008789,51.61471176147461,-0.0324315317776071,-0.003695370552989166,-0.02143791738199857
2015-10-27,25.693340301513672,74.9992446899414,51.532100677490234,-0.0063525691939183004,0.002498260370909793,-0.001601815891246868
2015-10-28,26.752029418945312,75.21635437011719,52.28832244873047,0.040378510509330515,0.002890642952019191,0.014568138385008762
2015-10-29,27.034643173217773,75.88256072998047,52.25654602050781,0.010508787456414754,0.00881820596098332,-0.0006079003143146718
2015-10-30,26.80361557006836,75.62806701660156,52.58064651489258,-0.008582336301263394,-0.003359420477745427,0.006182949372172882
2015-11-02,27.180437088012695,76.48143005371094,54.19478988647461,0.013960702082091601,0.011220495849289589,0.030236661210214746
2015-11-03,27.492212295532227,76.32421112060547,55.19252395629883,0.011405285483137404,-0.002057764194757079,0.018242732267295565
2015-11-04,27.364360809326172,76.30925750732422,54.63963317871094,-0.004661308954020392,-0.00019594147290909758,-0.01006800671689883
2015-11-05,27.23821449279785,76.6012191772461,53.89611053466797,-0.004620534480603662,0.0038187314702239363,-0.013701187275218659
2015-11-06,27.26974868774414,76.29428100585938,53.68006134033203,0.0011570492318676174,-0.004015011342353235,-0.00401667917798473
2015-11-09,27.159374237060547,75.48580932617188,52.5326042175293,-0.004055718558260218,-0.010653298785266106,-0.021607625815016806
2015-11-10,26.303394317626953,75.94243621826172,52.78902816772461,-0.032024270189759375,0.0060309524751891285,0.0048693597137255875
2015-11-11,26.154722213745117,76.24938201904297,52.32107162475586,-0.005668236367147658,0.004033675666896574,-0.008904180201408181
2015-11-12,26.066877365112305,75.05912780761719,50.904388427734375,-0.0033643140845174085,-0.015733137082848393,-0.027450052568791797
2015-11-13,25.30550193786621,74.76719665527344,50.064640045166016,-0.02964360192045361,-0.0038969323025315706,-0.016634165111019117
2015-11-16,25.719972610473633,75.77029418945312,51.85951614379883,0.016245994466642308,0.013327077198759772,0.03522347863677709
2015-11-17,25.60959815979004,75.97987365722656,51.2569580078125,-0.004300625122919131,0.002762166315824296,-0.011687075211447084
2015-11-18,26.42052459716797,76.85572052001953,51.756954193115234,0.031173945625094124,0.011461419774536123,0.00970742885126651
2015-11-19,26.756162643432617,76.72096252441406,51.47490310668945,0.012623671043120736,-0.0017549282549854039,-0.005464433085691767
2015-11-20,26.873302459716797,77.27899169921875,51.147987365722656,0.004368494160724629,0.007247166013643035,-0.006371226640031585
2015-11-23,26.524147033691406,77.49767303466797,51.46208190917969,-0.013077793251286387,0.00282576810062121,0.006122118944209948
2015-11-24,26.778688430786133,76.94717407226562,52.487735748291016,0.009550836452892593,-0.007128775145944563,0.01973427463427299
2015-11-25,26.58721351623535,76.88687133789062,52.08389663696289,-0.007175958026415209,-0.000783997291405665,-0.007723722193668796
2015-11-27,26.537662506103516,77.19603729248047,52.07107162475586,-0.001865454687573025,0.00401298719293796,-0.00024626789265825487
2015-11-30,26.64803695678711,76.34391784667969,52.34672927856445,0.004150537089839293,-0.01109975828462188,0.0052799099733876476
2015-12-01,26.431791305541992,77.18851470947266,52.4941291809082,-0.008147985956106605,0.011002305749167858,0.002811880818792787
